schID,SES,academic_abil,,,schID,SES,academic_abil
1022,6000,216.3333333,,,,,
1022,400,207,,,,,
1022,320,209.6666667,,,,,
1022,500,177.3333333,,,,,
NA,700,192,,,,,
1022,158,155.6666667,,,,,
1022,300,178,,,,,
1022,650,201.6666667,,,,,
1022,500,246.3333333,,,,,
1022,500,226,,,,,
1022,200,173.6666667,,,,,
1022,300,215.3333333,,,,,
1022,565,184.3333333,,,,,
1022,300,197,,,,,
1022,1090,182,,,,,
1022,140,174.3333333,,,,,
1022,400,155.6666667,,,,,
NA,NA,NA,,,,,
1023,500,224.6666667,,,,,
1023,NA,211.6666667,,,,,
2022,1500,190.3333333,,,,,
1023,650,235,,,,,
1023,250,182.6666667,,,,,
1023,1500,146,,,,,
1023,350,180,,,,,
1023,800,232,,,,,
1023,75,235.6666667,,,,,
2034,350,205.3333333,,,,,
1023,1000,209,,,,,
1023,250,186,,,,,
1023,950,230,,,,,
1023,400,201.6666667,,,,,
1023,450,232,,,,,
1023,490,184.6666667,,,,,
1023,300,246.3333333,,,,,
2025,700,213,,,,,
1023,500,185.6666667,,,,,
1023,300,159,,,,,
1023,700,166,,,,,
1023,300,193.3333333,,,,,
1023,720,232.3333333,,,,,
1023,1000,233,,,,,
1023,400,193.3333333,,,,,
1023,570,213,,,,,
1023,350,143,,,,,
2004,100,180,,,,,
1023,700,251.3333333,,,,,
1023,300,192.3333333,,,,,
1023,230,196.3333333,,,,,
1023,380,195,,,,,
1023,500,224.3333333,,,,,
1023,700,214,,,,,
1023,NA,176,,,,,
1023,320,215,,,,,
1023,300,235,,,,,
1023,328,227.6666667,,,,,
1023,800,191.3333333,,,,,
1023,400,172.3333333,,,,,
1024,250,221,,,,,
1024,320,171.3333333,,,,,
1024,800,215.6666667,,,,,
1024,NA,137.6666667,,,,,
1024,700,172.3333333,,,,,
1024,250,240.3333333,,,,,
1024,50,209.6666667,,,,,
1024,250,173.6666667,,,,,
1024,500,210.6666667,,,,,
1024,250,188.3333333,,,,,
1024,300,229.3333333,,,,,
1024,600,204.3333333,,,,,
1024,250,200,,,,,
1024,300,184.6666667,,,,,
1024,200,177.6666667,,,,,
1024,480,208.3333333,,,,,
1024,180,201.3333333,,,,,
1024,800,227.6666667,,,,,
1024,480,214,,,,,
1024,800,233,,,,,
1024,330,194.3333333,,,,,
2015,521,181.6666667,,,,,
1024,380,222.3333333,,,,,
1024,450,180.6666667,,,,,
1024,170,190,,,,,
1024,500,172.3333333,,,,,
1024,370,135,,,,,
1024,350,160,,,,,
1024,600,143.6666667,,,,,
1024,300,185.6666667,,,,,
1024,160,201,,,,,
1024,200,194.3333333,,,,,
1024,500,182.3333333,,,,,
1024,120,150.3333333,,,,,
1024,320,257.3333333,,,,,
1024,1100,218.3333333,,,,,
1024,400,231.3333333,,,,,
1013,700,172,,,,,
1024,120,191.6666667,,,,,
1024,500,183.3333333,,,,,
1024,700,248.3333333,,,,,
1024,400,204.3333333,,,,,
1024,240,170,,,,,
1025,600,248.3333333,,,,,
1025,500,238.3333333,,,,,
1025,470,173.6666667,,,,,
1025,400,178,,,,,
1025,300,212.6666667,,,,,
1025,200,132.3333333,,,,,
1025,550,235.6666667,,,,,
1025,750,219.6666667,,,,,
1025,500,210.3333333,,,,,
1025,600,152,,,,,
1025,350,240.6666667,,,,,
1025,220,200.6666667,,,,,
1025,300,232.3333333,,,,,
1025,320,209,,,,,
1025,200,163,,,,,
1025,400,235.6666667,,,,,
1025,470,190,,,,,
1025,200,148,,,,,
1025,400,227.6666667,,,,,
1025,250,197.3333333,,,,,
1025,350,185.6666667,,,,,
1025,300,197.6666667,,,,,
1025,350,192.3333333,,,,,
1025,200,188.3333333,,,,,
1025,480,217.3333333,,,,,
1025,8000,229,,,,,
1025,150,195.3333333,,,,,
1025,700,208.6666667,,,,,
1025,105,173.6666667,,,,,
1025,500,208,,,,,
1025,NA,166,,,,,
1025,250,198.6666667,,,,,
1025,300,174.3333333,,,,,
1025,150,150.6666667,,,,,
1025,NA,187.3333333,,,,,
1025,190,188.6666667,,,,,
1025,350,195.6666667,,,,,
1025,300,207.6666667,,,,,
1025,800,204,,,,,
1025,230,197,,,,,
NA,1100,222.3333333,,,,,
1026,900,255.3333333,,,,,
1026,850,226.6666667,,,,,
2168,500,182.3333333,,,,,
1026,1500,184.6666667,,,,,
1026,700,235,,,,,
1026,3000,239.3333333,,,,,
1026,240,176,,,,,
1026,800,228.6666667,,,,,
1027,1000,NA,,,,,
NA,600,NA,,,,,
NA,550,NA,,,,,
NA,1400,NA,,,,,
NA,650,NA,,,,,
NA,900,NA,,,,,
1027,600,NA,,,,,
1027,550,NA,,,,,
1027,1000,NA,,,,,
1027,1000,NA,,,,,
1027,500,NA,,,,,
1027,800,NA,,,,,
NA,2000,NA,,,,,
1027,800,NA,,,,,
1027,1400,NA,,,,,
2001,500,NA,,,,,
1027,700,NA,,,,,
1027,1500,NA,,,,,
1027,1800,NA,,,,,
1027,1400,NA,,,,,
1027,NA,NA,,,,,
1027,900,NA,,,,,
1027,500,NA,,,,,
1027,700,NA,,,,,
1027,900,NA,,,,,
NA,900,NA,,,,,
1027,1000,NA,,,,,
1027,700,NA,,,,,
1027,1200,NA,,,,,
1027,600,NA,,,,,
1027,800,NA,,,,,
NA,400,NA,,,,,
1027,800,NA,,,,,
1027,520,NA,,,,,
1027,1000,NA,,,,,
1027,200,NA,,,,,
1027,1400,NA,,,,,
1027,3000,NA,,,,,
1027,450,NA,,,,,
NA,350,NA,,,,,
1027,1500,NA,,,,,
1027,500,NA,,,,,
1027,900,NA,,,,,
1027,700,NA,,,,,
1027,1000,NA,,,,,
1027,1000,NA,,,,,
1027,1000,NA,,,,,
1027,500,NA,,,,,
NA,NA,NA,,,,,
NA,1000,211,,,,,
1028,600,224.6666667,,,,,
1028,550,241,,,,,
1028,1000,214.3333333,,,,,
NA,650,229,,,,,
1028,4000,235,,,,,
1028,1255,250,,,,,
1028,800,232,,,,,
1028,1500,204.6666667,,,,,
1028,1000,226,,,,,
1028,400,214.6666667,,,,,
1028,1400,246.3333333,,,,,
1028,1500,200.3333333,,,,,
1028,2000,230.3333333,,,,,
1028,1400,202.6666667,,,,,
1028,1000,130,,,,,
1028,1000,242,,,,,
1028,1000,243.6666667,,,,,
1028,NA,225.6666667,,,,,
1028,900,241,,,,,
1028,500,195.3333333,,,,,
NA,1000,224.3333333,,,,,
1028,1000,218.3333333,,,,,
1028,1000,187.3333333,,,,,
1028,800,196,,,,,
1029,700,240,,,,,
1029,600,240.3333333,,,,,
1029,600,243.6666667,,,,,
1029,600,194,,,,,
1029,1000,240.3333333,,,,,
1029,500,213.6666667,,,,,
1029,NA,220.3333333,,,,,
1029,700,215.6666667,,,,,
1029,800,259.3333333,,,,,
1029,800,228,,,,,
1029,1100,238.3333333,,,,,
1029,600,187.3333333,,,,,
1029,700,250.3333333,,,,,
1029,1000,250.3333333,,,,,
1029,1000,231.3333333,,,,,
1029,480,242,,,,,
1029,700,218.3333333,,,,,
1029,700,246.3333333,,,,,
1029,800,108.6666667,,,,,
1029,1300,230,,,,,
1029,600,173,,,,,
1029,450,129,,,,,
1029,1000,247.6666667,,,,,
1029,700,251.3333333,,,,,
1029,1100,212,,,,,
1029,700,200.3333333,,,,,
1029,1200,226.3333333,,,,,
1029,500,246,,,,,
2096,1000,228.6666667,,,,,
1029,600,181.3333333,,,,,
1029,400,215.3333333,,,,,
1029,600,187.3333333,,,,,
1029,1500,236.3333333,,,,,
1029,600,240.6666667,,,,,
NA,1100,232,,,,,
1029,700,221.3333333,,,,,
1029,500,229,,,,,
1029,800,254,,,,,
1030,1000,221.3333333,,,,,
1030,1000,227.3333333,,,,,
2164,480,215.6666667,,,,,
1030,800,249.3333333,,,,,
1030,800,249.3333333,,,,,
1030,500,213,,,,,
1030,500,235,,,,,
1030,1000,174.3333333,,,,,
1030,340,183,,,,,
1030,1600,213.6666667,,,,,
1030,350,198.6666667,,,,,
1030,650,190.3333333,,,,,
NA,800,236,,,,,
1030,700,231.6666667,,,,,
1030,900,244.3333333,,,,,
1030,900,235.5,,,,,
1030,700,230,,,,,
1030,700,251.3333333,,,,,
1030,600,210.3333333,,,,,
1030,700,233.3333333,,,,,
1030,2000,255.3333333,,,,,
1030,1000,254.3333333,,,,,
1030,1700,244.3333333,,,,,
1030,500,244.3333333,,,,,
2011,1000,251.3333333,,,,,
1030,700,182,,,,,
1030,830,240.6666667,,,,,
2002,905,242,,,,,
1030,540,243.3333333,,,,,
1030,1000,230.3333333,,,,,
1030,1000,224,,,,,
1030,800,220,,,,,
1030,1000,251.3333333,,,,,
1030,1000,225.3333333,,,,,
1030,420,234.6666667,,,,,
NA,1200,242.6666667,,,,,
1030,1000,204.3333333,,,,,
1030,800,231.3333333,,,,,
1030,800,207.6666667,,,,,
1030,600,244.3333333,,,,,
1030,800,235,,,,,
1030,400,219.6666667,,,,,
1030,400,254.3333333,,,,,
1031,500,229,,,,,
1031,800,263.3333333,,,,,
1031,450,239.3333333,,,,,
1031,430,233.3333333,,,,,
1031,450,239.3333333,,,,,
1031,250,122.3333333,,,,,
1031,400,241.6666667,,,,,
1031,550,195,,,,,
1031,NA,229.6666667,,,,,
1031,550,175.6666667,,,,,
1031,800,222.3333333,,,,,
1031,470,222.6666667,,,,,
1031,NA,254.3333333,,,,,
1031,400,195,,,,,
1031,500,250.3333333,,,,,
1031,300,202.3333333,,,,,
1031,340,140.3333333,,,,,
1031,350,185.6666667,,,,,
1031,1000,217,,,,,
1031,600,204.3333333,,,,,
1031,500,185,,,,,
1031,300,209,,,,,
2012,NA,246.3333333,,,,,
1031,500,212.3333333,,,,,
1031,650,221.3333333,,,,,
1031,420,236.6666667,,,,,
1031,500,210,,,,,
2032,700,238,,,,,
1031,700,151,,,,,
1031,700,233.6666667,,,,,
1031,800,233.6666667,,,,,
1031,512,247.6666667,,,,,
1031,600,237,,,,,
1031,250,173.6666667,,,,,
1031,350,240.6666667,,,,,
1031,400,213.3333333,,,,,
1031,500,241.6666667,,,,,
1031,800,238.3333333,,,,,
1031,560,206.6666667,,,,,
1031,230,142.6666667,,,,,
1031,200,196.6666667,,,,,
1031,450,235,,,,,
1031,300,184.3333333,,,,,
1031,600,183.6666667,,,,,
1031,305,158,,,,,
1031,850,256.5,,,,,
1031,300,249.3333333,,,,,
1031,250,197.3333333,,,,,
1031,700,188,,,,,
1031,330,173,,,,,
1031,400,143.3333333,,,,,
1031,300,230.3333333,,,,,
1031,250,194,,,,,
1031,500,237,,,,,
1031,380,181.3333333,,,,,
1031,700,189.3333333,,,,,
1031,350,207.6666667,,,,,
1031,300,188.3333333,,,,,
1031,400,224,,,,,
1031,NA,166.3333333,,,,,
1032,700,204.3333333,,,,,
1032,1000,222.6666667,,,,,
1032,260,222,,,,,
1032,700,209,,,,,
1032,300,195.3333333,,,,,
1032,500,228.6666667,,,,,
1032,650,242.6666667,,,,,
1032,700,227.3333333,,,,,
1032,1300,235,,,,,
1032,1400,235,,,,,
1032,600,259.3333333,,,,,
1032,500,187.6666667,,,,,
1032,2000,263.3333333,,,,,
1032,500,244.6666667,,,,,
1032,5000,259.3333333,,,,,
1032,900,259.3333333,,,,,
1032,600,259.3333333,,,,,
1032,500,238.3333333,,,,,
1032,700,239.6666667,,,,,
1032,400,242,,,,,
1032,1000,245.3333333,,,,,
1032,450,177.6666667,,,,,
1032,800,259.3333333,,,,,
1032,400,238.3333333,,,,,
1032,480,259.3333333,,,,,
1032,650,253.3333333,,,,,
1032,1300,259.3333333,,,,,
1032,800,259.3333333,,,,,
1032,300,228.3333333,,,,,
1032,800,238,,,,,
1032,600,226.6666667,,,,,
1032,500,171.6666667,,,,,
1032,800,216.3333333,,,,,
1032,500,191.3333333,,,,,
1032,352,210,,,,,
1032,1500,240,,,,,
1032,500,206.6666667,,,,,
1032,480,246,,,,,
1032,750,220.6666667,,,,,
1032,500,215.6666667,,,,,
1032,210,180.6666667,,,,,
1032,560,178,,,,,
1032,1000,235.6666667,,,,,
1032,800,228.6666667,,,,,
1032,600,251.3333333,,,,,
1032,350,233,,,,,
1032,NA,174.6666667,,,,,
1032,1000,225.6666667,,,,,
1032,NA,NA,,,,,
NA,1000,231.3333333,,,,,
NA,850,202.6666667,,,,,
1033,1000,244,,,,,
1033,2500,218,,,,,
1033,1000,216.6666667,,,,,
1033,700,217.3333333,,,,,
1033,1000,196.3333333,,,,,
1033,750,247.6666667,,,,,
1033,7000,NA,,,,,
1033,1000,242.6666667,,,,,
1033,2000,238.3333333,,,,,
1033,2000,225.6666667,,,,,
1033,1000,221.6666667,,,,,
1033,2000,215.6666667,,,,,
1033,1000,243.6666667,,,,,
1033,950,221,,,,,
1033,1000,259.3333333,,,,,
NA,1000,213,,,,,
1033,1500,246.3333333,,,,,
1033,1200,232.3333333,,,,,
1033,500,263.3333333,,,,,
1033,4000,248,,,,,
1033,1000,238.3333333,,,,,
NA,2000,239.3333333,,,,,
1033,2500,238,,,,,
1033,600,215,,,,,
1033,970,241.6666667,,,,,
1033,900,212.6666667,,,,,
NA,1500,207.3333333,,,,,
1033,2000,236.6666667,,,,,
1033,700,232.3333333,,,,,
1033,1000,247.6666667,,,,,
1033,NA,172.3333333,,,,,
1033,2000,219,,,,,
1033,1700,NA,,,,,
1033,1000,NA,,,,,
1033,1000,222.3333333,,,,,
1033,600,255.3333333,,,,,
1033,9000,236,,,,,
1033,1000,219.6666667,,,,,
1033,1500,NA,,,,,
1033,600,218.3333333,,,,,
1033,500,221.3333333,,,,,
1033,4000,227.3333333,,,,,
1033,700,NA,,,,,
1034,800,219,,,,,
1034,2000,184.6666667,,,,,
1034,390,238.3333333,,,,,
1034,600,244,,,,,
1034,1200,200.6666667,,,,,
1034,400,239,,,,,
1034,900,190.3333333,,,,,
1034,600,235.6666667,,,,,
1034,1600,253.3333333,,,,,
1034,700,220.6666667,,,,,
1034,1000,222,,,,,
NA,2000,246,,,,,
1034,700,213.3333333,,,,,
1034,1000,232.3333333,,,,,
1034,600,173.6666667,,,,,
1034,850,247.6666667,,,,,
1034,1800,244.3333333,,,,,
1034,1000,236.6666667,,,,,
1034,600,213,,,,,
1034,600,212.3333333,,,,,
1034,520,213,,,,,
1034,800,214.3333333,,,,,
1034,1000,223.3333333,,,,,
1034,700,215.3333333,,,,,
1034,700,217.3333333,,,,,
1034,1000,247.6666667,,,,,
1034,1000,204,,,,,
1034,800,251.3333333,,,,,
1034,600,224.3333333,,,,,
1034,1000,239,,,,,
1034,700,178,,,,,
1034,800,240.3333333,,,,,
1034,500,173,,,,,
1034,900,201,,,,,
1034,300,233.3333333,,,,,
1034,500,197.6666667,,,,,
1036,1300,190.3333333,,,,,
1036,800,147.3333333,,,,,
NA,1100,246.3333333,,,,,
1036,500,202.3333333,,,,,
1036,500,214,,,,,
1036,550,239.3333333,,,,,
NA,780,236,,,,,
1036,600,195.3333333,,,,,
1036,1000,214.6666667,,,,,
1036,2000,236.6666667,,,,,
1036,1500,220,,,,,
1036,NA,244,,,,,
1036,600,237,,,,,
1036,1000,160,,,,,
1036,1500,236,,,,,
1036,1100,239.3333333,,,,,
1036,1000,203.6666667,,,,,
1036,500,255.3333333,,,,,
1036,1000,224.6666667,,,,,
1036,790,244.3333333,,,,,
1036,1000,259.3333333,,,,,
1036,500,211,,,,,
1036,1200,259.3333333,,,,,
1036,1200,247.6666667,,,,,
1036,800,233,,,,,
1036,750,242,,,,,
1036,NA,236.3333333,,,,,
1036,1000,223.3333333,,,,,
1036,1200,219,,,,,
1036,600,191.6666667,,,,,
1036,980,173,,,,,
1036,800,211.3333333,,,,,
1036,1000,218.3333333,,,,,
1036,700,208,,,,,
1036,700,249.3333333,,,,,
1037,1500,258.3333333,,,,,
1037,NA,199,,,,,
1037,900,250.3333333,,,,,
1037,700,222.3333333,,,,,
1037,2500,259.3333333,,,,,
1037,1500,242.6666667,,,,,
1037,600,171.6666667,,,,,
1037,1000,177.3333333,,,,,
1037,1000,221.6666667,,,,,
1037,1000,251.3333333,,,,,
1037,1500,259.3333333,,,,,
1037,1500,130,,,,,
1037,6000,255.3333333,,,,,
1037,NA,210,,,,,
1037,4200,235,,,,,
1037,800,244.3333333,,,,,
1037,350,244.3333333,,,,,
1037,700,241,,,,,
1037,750,241,,,,,
1037,800,219,,,,,
1037,1200,249.3333333,,,,,
1037,400,250,,,,,
1037,700,217.3333333,,,,,
1037,1000,212.6666667,,,,,
1037,NA,231.3333333,,,,,
1037,750,225.3333333,,,,,
1037,400,195.3333333,,,,,
1037,2200,242.3333333,,,,,
1037,1000,236.3333333,,,,,
1037,1000,236.6666667,,,,,
1037,2000,231.3333333,,,,,
1037,500,212.6666667,,,,,
1037,1000,245.3333333,,,,,
1037,500,239.3333333,,,,,
1037,500,208.3333333,,,,,
1037,1200,244.6666667,,,,,
1037,800,209,,,,,
1037,1000,213,,,,,
1037,650,242.6666667,,,,,
1037,1500,215,,,,,
1038,800,236.6666667,,,,,
1038,1200,239,,,,,
1038,1500,249.3333333,,,,,
1038,NA,238.3333333,,,,,
1038,800,250.3333333,,,,,
1038,960,224.3333333,,,,,
1038,1300,244.3333333,,,,,
NA,NA,250.3333333,,,,,
1038,700,241,,,,,
1038,500,240,,,,,
1038,1000,210.6666667,,,,,
1038,1000,259.3333333,,,,,
1038,NA,249.3333333,,,,,
1038,400,219,,,,,
1038,700,227.3333333,,,,,
1038,1200,196.6666667,,,,,
1038,2000,223,,,,,
1038,800,211.3333333,,,,,
1038,700,255.3333333,,,,,
1038,1000,219.6666667,,,,,
1038,800,224.3333333,,,,,
1038,700,247.6666667,,,,,
1038,1000,248,,,,,
1038,600,259.3333333,,,,,
1038,800,225.3333333,,,,,
1038,800,211.3333333,,,,,
1038,1000,234.6666667,,,,,
1038,1500,255.3333333,,,,,
1038,400,238,,,,,
1038,600,247.6666667,,,,,
1038,700,192.3333333,,,,,
1038,1000,220,,,,,
1038,400,224.6666667,,,,,
1038,1000,251.3333333,,,,,
1038,2000,244.3333333,,,,,
1038,700,254.3333333,,,,,
1038,1000,233.3333333,,,,,
1038,500,235,,,,,
1038,1000,255.3333333,,,,,
NA,2000,217,,,,,
1038,500,225.3333333,,,,,
1038,520,242.6666667,,,,,
1038,1000,223,,,,,
1039,350,228.3333333,,,,,
1039,700,215.6666667,,,,,
1039,450,163.6666667,,,,,
1039,530,205,,,,,
1039,500,190.3333333,,,,,
1039,420,225,,,,,
1039,250,166.6666667,,,,,
2038,500,156.6666667,,,,,
1039,230,222,,,,,
1039,500,225.3333333,,,,,
1039,500,216.3333333,,,,,
1039,300,170,,,,,
1039,350,195,,,,,
1039,800,224.6666667,,,,,
1039,400,147.3333333,,,,,
1039,190,194.3333333,,,,,
1039,300,177,,,,,
1039,500,244,,,,,
1039,300,190.3333333,,,,,
1039,500,174,,,,,
1039,300,166.3333333,,,,,
1039,640,242,,,,,
1039,350,135,,,,,
1039,300,217.6666667,,,,,
1039,400,234.6666667,,,,,
1039,600,185,,,,,
1039,400,193.3333333,,,,,
1039,700,166.3333333,,,,,
1039,470,181.3333333,,,,,
1039,400,185.6666667,,,,,
1039,500,183.6666667,,,,,
1039,290,161,,,,,
1039,500,187.6666667,,,,,
1039,NA,152.3333333,,,,,
1039,500,235,,,,,
1039,600,208,,,,,
1040,700,236,,,,,
1040,430,217.6666667,,,,,
1040,300,259.3333333,,,,,
1040,400,230,,,,,
1040,690,235.6666667,,,,,
1040,750,259.3333333,,,,,
1040,650,214,,,,,
1040,NA,211.3333333,,,,,
1040,450,228.6666667,,,,,
1040,NA,204.3333333,,,,,
1040,800,219,,,,,
1040,340,235,,,,,
1040,420,242.6666667,,,,,
1040,500,250,,,,,
1040,500,197,,,,,
1040,400,241,,,,,
1040,800,250.3333333,,,,,
1040,450,220.6666667,,,,,
1040,500,228.6666667,,,,,
1040,600,215.6666667,,,,,
1040,360,203,,,,,
1040,1000,236.3333333,,,,,
1040,500,225.3333333,,,,,
1040,350,214,,,,,
1040,700,236.6666667,,,,,
1040,230,246,,,,,
1040,850,263.3333333,,,,,
1040,600,180.6666667,,,,,
1040,700,222.3333333,,,,,
1040,800,200,,,,,
1040,330,233.3333333,,,,,
1040,170,211,,,,,
1040,400,165,,,,,
1040,400,213.6666667,,,,,
1040,370,204.6666667,,,,,
1040,700,212,,,,,
1040,230,215.6666667,,,,,
1040,600,153.6666667,,,,,
1040,520,225,,,,,
2160,400,232.3333333,,,,,
2041,500,208,,,,,
1041,47,151.3333333,,,,,
1041,860,235,,,,,
1041,450,181,,,,,
1041,600,179.3333333,,,,,
1041,300,221.3333333,,,,,
1041,400,176.3333333,,,,,
1041,NA,165,,,,,
1041,500,192.3333333,,,,,
1041,200,231.3333333,,,,,
1041,165,173.6666667,,,,,
1041,300,192.6666667,,,,,
1041,300,165,,,,,
1041,200,168.3333333,,,,,
1041,300,154.6666667,,,,,
1041,500,247,,,,,
1041,180,219,,,,,
1041,200,196,,,,,
1041,300,228.6666667,,,,,
1041,600,150.6666667,,,,,
1041,330,187.3333333,,,,,
1041,40,134.3333333,,,,,
1041,400,188.3333333,,,,,
1041,150,181.3333333,,,,,
1041,450,190.3333333,,,,,
1041,500,205,,,,,
1041,100,163.6666667,,,,,
1041,600,247.6666667,,,,,
1041,200,184.3333333,,,,,
1041,500,204.6666667,,,,,
1041,158,228,,,,,
1041,300,140.3333333,,,,,
1041,350,190.3333333,,,,,
1041,400,228.6666667,,,,,
1041,300,166.6666667,,,,,
1041,610,164.6666667,,,,,
1041,350,165,,,,,
1041,300,229,,,,,
1041,150,211.3333333,,,,,
2045,550,218.3333333,,,,,
1042,400,245.3333333,,,,,
1042,700,204.6666667,,,,,
1042,700,199.3333333,,,,,
1042,200,190.3333333,,,,,
1042,1000,228,,,,,
1042,550,238.3333333,,,,,
1042,600,154,,,,,
1042,470,195.6666667,,,,,
1042,250,137.6666667,,,,,
1042,420,225,,,,,
1042,300,228,,,,,
1042,400,208.3333333,,,,,
1042,NA,184.3333333,,,,,
1042,550,228.6666667,,,,,
1042,360,242,,,,,
1042,300,209,,,,,
1042,500,240,,,,,
1042,315,239.6666667,,,,,
1042,600,201,,,,,
1042,380,238.3333333,,,,,
1042,170,163.3333333,,,,,
1042,350,223.3333333,,,,,
2043,400,146,,,,,
1042,500,193.6666667,,,,,
1042,600,185.6666667,,,,,
1042,750,152.6666667,,,,,
1042,300,230,,,,,
1042,700,209.6666667,,,,,
1042,425,218,,,,,
1043,700,236,,,,,
1043,300,217.3333333,,,,,
1043,420,214.3333333,,,,,
NA,600,236.6666667,,,,,
1043,500,247.6666667,,,,,
1043,500,197,,,,,
1043,700,223.3333333,,,,,
1043,1000,214.3333333,,,,,
1043,800,222,,,,,
1043,750,238,,,,,
1043,700,222.6666667,,,,,
1043,750,229,,,,,
1043,800,178,,,,,
1043,1000,228.6666667,,,,,
1043,250,195.3333333,,,,,
1043,470,232.3333333,,,,,
1043,650,245.3333333,,,,,
1043,380,204,,,,,
1043,733,239,,,,,
1043,250,229,,,,,
1043,330,228.6666667,,,,,
1043,250,201.6666667,,,,,
1043,500,225.3333333,,,,,
1043,450,208,,,,,
1043,400,159.3333333,,,,,
1043,750,187,,,,,
1043,900,216.6666667,,,,,
1043,700,180.3333333,,,,,
2021,650,204,,,,,
1239,220,207,,,,,
1043,1000,242.6666667,,,,,
1043,800,251.3333333,,,,,
1043,1000,224.3333333,,,,,
1043,850,231.6666667,,,,,
1043,600,225,,,,,
1043,250,217.3333333,,,,,
1043,450,209.6666667,,,,,
1043,910,229,,,,,
1043,630,246.3333333,,,,,
1043,500,202,,,,,
1044,220,222,,,,,
1044,250,231.6666667,,,,,
1044,500,166.6666667,,,,,
1044,200,204,,,,,
1044,NA,205,,,,,
1044,530,202,,,,,
1044,600,208,,,,,
1044,500,217.3333333,,,,,
1044,354,164,,,,,
1044,500,225.6666667,,,,,
1044,500,196.3333333,,,,,
1044,250,213.6666667,,,,,
1044,200,168.6666667,,,,,
1044,300,187.6666667,,,,,
1044,350,187.3333333,,,,,
1044,200,194,,,,,
2147,400,221.3333333,,,,,
2120,800,204,,,,,
1044,400,211.3333333,,,,,
1044,500,251.3333333,,,,,
2050,420,240.3333333,,,,,
1044,610,251.3333333,,,,,
1044,400,238,,,,,
NA,400,217,,,,,
1044,400,217.3333333,,,,,
1044,300,229,,,,,
1044,700,171.6666667,,,,,
1044,150,179.3333333,,,,,
1044,440,199.3333333,,,,,
1044,480,214,,,,,
1044,1200,194,,,,,
1044,1300,104.3333333,,,,,
1044,600,215,,,,,
1044,600,228,,,,,
1044,500,225.3333333,,,,,
1045,350,233,,,,,
1045,NA,187,,,,,
1045,450,184.6666667,,,,,
1045,500,197,,,,,
1045,150,212.6666667,,,,,
1045,700,196,,,,,
1045,190,187.3333333,,,,,
2105,NA,186.6666667,,,,,
1045,600,195,,,,,
1045,500,204.6666667,,,,,
1045,300,234.6666667,,,,,
1045,260,214.3333333,,,,,
1045,500,199.3333333,,,,,
1045,400,212.3333333,,,,,
1045,500,202.3333333,,,,,
1045,380,192.3333333,,,,,
1045,600,254.3333333,,,,,
1045,100,191.3333333,,,,,
1045,300,216.6666667,,,,,
1045,350,245.3333333,,,,,
1045,460,216,,,,,
1045,750,218,,,,,
1045,300,218.3333333,,,,,
1045,280,197.6666667,,,,,
1045,230,187.3333333,,,,,
1045,350,166,,,,,
1045,500,201.3333333,,,,,
1045,300,222.3333333,,,,,
1045,300,161.3333333,,,,,
NA,500,209.3333333,,,,,
1045,300,203,,,,,
1045,700,148.3333333,,,,,
1045,250,185.6666667,,,,,
1045,330,159.6666667,,,,,
1045,450,195.6666667,,,,,
1045,150,154.6666667,,,,,
1045,350,252.3333333,,,,,
1045,400,224.3333333,,,,,
1045,400,184.6666667,,,,,
1045,390,192.3333333,,,,,
1046,800,225.3333333,,,,,
1046,270,222.3333333,,,,,
1046,150,163.6666667,,,,,
1046,300,224.3333333,,,,,
1046,530,213.6666667,,,,,
1046,480,235,,,,,
1046,500,174,,,,,
1046,500,199,,,,,
1046,450,231.3333333,,,,,
1046,300,182.6666667,,,,,
1046,700,213.3333333,,,,,
1046,500,176.3333333,,,,,
1046,750,231.3333333,,,,,
1046,500,208.3333333,,,,,
1046,650,244.3333333,,,,,
1046,150,210.3333333,,,,,
1046,280,220.3333333,,,,,
1046,500,216.6666667,,,,,
1046,450,228,,,,,
1046,700,224,,,,,
1046,500,211,,,,,
1046,690,232.3333333,,,,,
1046,650,239.6666667,,,,,
1046,500,217.3333333,,,,,
1046,650,217.3333333,,,,,
1046,700,222.3333333,,,,,
1046,450,196,,,,,
1046,300,207.6666667,,,,,
1046,450,241,,,,,
1046,300,221.3333333,,,,,
1046,450,232.3333333,,,,,
1046,500,210,,,,,
1046,485,205,,,,,
1046,300,211.3333333,,,,,
1046,350,205,,,,,
1046,450,215.6666667,,,,,
1046,70,160,,,,,
1046,400,230,,,,,
1046,450,202,,,,,
1046,450,253.3333333,,,,,
1047,1000,189,,,,,
2039,350,227,,,,,
1047,700,217.3333333,,,,,
1047,420,222,,,,,
1047,500,232.3333333,,,,,
1047,500,231.3333333,,,,,
1047,500,210.3333333,,,,,
2040,500,224.3333333,,,,,
1047,300,224.3333333,,,,,
1047,400,211,,,,,
1047,1000,216.3333333,,,,,
1047,330,235,,,,,
1047,400,219.6666667,,,,,
1047,350,210.3333333,,,,,
1047,300,208,,,,,
1047,500,228,,,,,
1047,300,171,,,,,
1047,1200,198.6666667,,,,,
1047,550,226.3333333,,,,,
1047,800,201,,,,,
1047,400,220.3333333,,,,,
1047,600,215.6666667,,,,,
1047,830,222.6666667,,,,,
1047,800,250.3333333,,,,,
1047,500,221.3333333,,,,,
1047,750,207,,,,,
1047,800,196,,,,,
1047,350,201.3333333,,,,,
